pokemon_species_id,local_language_id,name,genus
937,1,ソウブレイズ,ひのけんしポケモン
937,9,Ceruledge,Fire Blades Pokémon
937,11,ソウブレイズ,
938,1,ズピカ,でんきおたまポケモン
938,9,Tadbulb,EleTadpole Pokémon
938,11,ズピカ,
939,1,ハラバリー,でんきがえるポケモン
939,9,Bellibolt,EleFrog Pokémon
939,11,ハラバリー,
940,1,カイデン,うみつばめポケモン
940,9,Wattrel,Storm Petrel Pokémon
940,11,カイデン,
941,1,タイカイデン,ぐんかんどりポケモン
941,9,Kilowattrel,Frigatebird Pokémon
941,11,タイカイデン,
942,1,オラチフ,わかぞうポケモン
942,9,Maschiff,Rascal Pokémon
942,11,オラチフ,
943,1,マフィティフ,おやぶんポケモン
943,9,Mabosstiff,Boss Pokémon
943,11,マフィティフ,
944,1,シルシュルー,どくねずみポケモン
944,9,Shroodle,Toxic Mouse Pokémon
944,11,シルシュルー,
945,1,タギングル,どくざるポケモン
945,9,Grafaiai,Toxic Monkey Pokémon
945,11,タギングル,
946,1,アノクサ,ころがりぐさポケモン
946,9,Bramblin,Tumbleweed Pokémon
946,11,アノクサ,
947,1,アノホラグサ,ころがりぐさポケモン
947,9,Brambleghast,Tumbleweed Pokémon
947,11,アノホラグサ,
948,1,ノノクラゲ,きくらげポケモン
948,9,Toedscool,Woodear Pokémon
948,11,ノノクラゲ,
949,1,リククラゲ,きくらげポケモン
949,9,Toedscruel,Woodear Pokémon
949,11,リククラゲ,
950,1,ガケガニ,まちぶせポケモン
950,9,Klawf,Ambush Pokémon
950,11,ガケガニ,
951,1,カプサイジ,ハバネロポケモン
951,9,Capsakid,Spicy Pepper Pokémon
951,11,カプサイジ,
952,1,スコヴィラン,ハバネロポケモン
952,9,Scovillain,Spicy Pepper Pokémon
952,11,スコヴィラン,
953,1,シガロコ,ころがしポケモン
953,9,Rellor,Rolling Pokémon
953,11,シガロコ,
954,1,ベラカス,ころがしポケモン
954,9,Rabsca,Rolling Pokémon
954,11,ベラカス,
955,1,ヒラヒナ,フリルポケモン
955,9,Flittle,Frill Pokémon
955,11,ヒラヒナ,
956,1,クエスパトラ,ダチョウポケモン
956,9,Espathra,Ostrich Pokémon
956,11,クエスパトラ,
957,1,カヌチャン,かなうちポケモン
957,9,Tinkatink,Metalsmith Pokémon
957,11,カヌチャン,
958,1,ナカヌチャン,ハンマーポケモン
958,9,Tinkatuff,Hammer Pokémon
958,11,ナカヌチャン,
959,1,デカヌチャン,ハンマーポケモン
959,9,Tinkaton,Hammer Pokémon
959,11,デカヌチャン,
960,1,ウミディグダ,あなごポケモン
960,9,Wiglett,Garden Eel Pokémon
960,11,ウミディグダ,
961,1,ウミトリオ,あなごポケモン
961,9,Wugtrio,Garden Eel Pokémon
961,11,ウミトリオ,
962,1,オトシドリ,おとしものポケモン
962,9,Bombirdier,Item Drop Pokémon
962,11,オトシドリ,
963,1,ナミイルカ,イルカポケモン
963,9,Finizen,Dolphin Pokémon
963,11,ナミイルカ,
964,1,イルカマン,イルカポケモン
964,9,Palafin,Dolphin Pokémon
964,11,イルカマン,
965,1,ブロロン,たんきとうポケモン
965,9,Varoom,Single-Cyl Pokémon
965,11,ブロロン,
966,1,ブロロローム,たきとうポケモン
966,9,Revavroom,Multi-Cyl Pokémon
966,11,ブロロローム,
967,1,モトトカゲ,ライドポケモン
967,9,Cyclizar,Mount Pokémon
967,11,モトトカゲ,
968,1,ミミズズ,ミミズポケモン
968,9,Orthworm,Earthworm Pokémon
968,11,ミミズズ,
969,1,キラーメ,こうせきポケモン
969,9,Glimmet,Ore Pokémon
969,11,キラーメ,
970,1,キラフロル,こうせきポケモン
970,9,Glimmora,Ore Pokémon
970,11,キラフロル,
971,1,ボチ,おばけいぬポケモン
971,9,Greavard,Ghost Dog Pokémon
971,11,ボチ,
972,1,ハカドッグ,おばけいぬポケモン
972,9,Houndstone,Ghost Dog Pokémon
972,11,ハカドッグ,
973,1,カラミンゴ,シンクロポケモン
973,9,Flamigo,Synchronize Pokémon
973,11,カラミンゴ,
974,1,アルクジラ,りくくじらポケモン
974,9,Cetoddle,Terra Whale Pokémon
974,11,アルクジラ,
975,1,ハルクジラ,りくくじらポケモン
975,9,Cetitan,Terra Whale Pokémon
975,11,ハルクジラ,
976,1,ミガルーサ,きりはなしポケモン
976,9,Veluza,Jettison Pokémon
976,11,ミガルーサ,
977,1,ヘイラッシャ,おおなまずポケモン
977,9,Dondozo,Big Catfish Pokémon
977,11,ヘイラッシャ,
978,1,シャリタツ,ぎたいポケモン
978,9,Tatsugiri,Mimicry Pokémon
978,11,シャリタツ,
979,1,コノヨザル,ふんどざるポケモン
979,9,Annihilape,Rage Monkey Pokémon
979,11,コノヨザル,
980,1,ドオー,とげうおポケモン
980,9,Clodsire,Spiny Fish Pokémon
980,11,ドオー,
981,1,リキキリン,くびながポケモン
981,9,Farigiraf,Long Neck Pokémon
981,11,リキキリン,
982,1,ノココッチ,つちへびポケモン
982,9,Dudunsparce,Land Snake Pokémon
982,11,ノココッチ,
983,1,ドドゲザン,だいとうポケモン
983,9,Kingambit,Big Blade Pokémon
983,11,ドドゲザン,
984,1,イダイナキバ,パラドックスポケモン
984,9,Great Tusk,Paradox Pokémon
984,11,イダイナキバ,
985,1,サケブシッポ,パラドックスポケモン
985,9,Scream Tail,Paradox Pokémon
985,11,サケブシッポ,
986,1,アラブルタケ,パラドックスポケモン
986,9,Brute Bonnet,Paradox Pokémon
986,11,アラブルタケ,
987,1,ハバタクカミ,パラドックスポケモン
987,9,Flutter Mane,Paradox Pokémon
987,11,ハバタクカミ,
988,1,チヲハウハネ,パラドックスポケモン
988,9,Slither Wing,Paradox Pokémon
988,11,チヲハウハネ,
989,1,スナノケガワ,パラドックスポケモン
989,9,Sandy Shocks,Paradox Pokémon
989,11,スナノケガワ,
990,1,テツノワダチ,パラドックスポケモン
990,9,Iron Treads,Paradox Pokémon
990,11,テツノワダチ,
991,1,テツノツツミ,パラドックスポケモン
991,9,Iron Bundle,Paradox Pokémon
991,11,テツノツツミ,
992,1,テツノカイナ,パラドックスポケモン
992,9,Iron Hands,Paradox Pokémon
992,11,テツノカイナ,
993,1,テツノコウベ,パラドックスポケモン
993,9,Iron Jugulis,Paradox Pokémon
993,11,テツノコウベ,
994,1,テツノドクガ,パラドックスポケモン
994,9,Iron Moth,Paradox Pokémon
994,11,テツノドクガ,
995,1,テツノイバラ,パラドックスポケモン
995,9,Iron Thorns,Paradox Pokémon
995,11,テツノイバラ,
996,1,セビエ,こおりビレポケモン
996,9,Frigibax,Ice Fin Pokémon
996,11,セビエ,
997,1,セゴール,こおりビレポケモン
997,9,Arctibax,Ice Fin Pokémon
997,11,セゴール,
998,1,セグレイブ,ひょうりゅうポケモン
998,9,Baxcalibur,Ice Dragon Pokémon
998,11,セグレイブ,
999,1,コレクレー,たからばこポケモン
999,9,Gimmighoul,Coin Chest Pokémon
999,11,コレクレー,
1000,1,サーフゴー,たからものポケモン
1000,9,Gholdengo,Coin Entity Pokémon
1000,11,サーフゴー,
1001,1,チオンジェン,さいやくポケモン
1001,9,Wo-Chien,Ruinous Pokémon
1001,11,チオンジェン,
1002,1,パオジアン,さいやくポケモン
1002,9,Chien-Pao,Ruinous Pokémon
1002,11,パオジアン,
1003,1,ディンルー,さいやくポケモン
1003,9,Ting-Lu,Ruinous Pokémon
1003,11,ディンルー,
1004,1,イーユイ,さいやくポケモン
1004,9,Chi-Yu,Ruinous Pokémon
1004,11,イーユイ,
1005,1,トドロクツキ,パラドックスポケモン
1005,9,Roaring Moon,Paradox Pokémon
1005,11,トドロクツキ,
1006,1,テツノブジン,パラドックスポケモン
1006,9,Iron Valiant,Paradox Pokémon
1006,11,テツノブジン,
1007,1,コライドン,パラドックスポケモン
1007,9,Koraidon,Paradox Pokémon
1007,11,コライドン,
1008,1,ミライドン,パラドックスポケモン
1008,9,Miraidon,Paradox Pokémon
1008,11,ミライドン,
1009,1,ウネルミナモ,パラドックスポケモン
1009,9,Walking Wake,Paradox Pokémon
1009,11,ウネルミナモ,
1010,1,テツノイサハ,パラドックスポケモン
1010,9,Iron Leaves,Paradox Pokémon
1010,11,テツノイサハ,
1011,1,カミッチュ,
1011,9,Dipplin,Candy Apple Pokémon
1011,11,カミッチュ,
1012,1,チャデス,
1012,9,Poltchageist,Matcha Pokémon
1012,11,チャデス,
1013,1,ヤバソチャ,
1013,9,Sinistcha,Matcha Pokémon
1013,11,ヤバソチャ,
1014,1,イイネイヌ,
1014,9,Okidogi,Retainer Pokémon
1014,11,イイネイヌ,
1015,1,マシマシラ,
1015,9,Munkidori,Retainer Pokémon
1015,11,マシマシラ,
1016,1,キチキギス,
1016,9,Fezandipiti,Retainer Pokémon
1016,11,キチキギス,
1017,1,オーガポン,
1017,9,Ogerpon,Mask Pokémon
1017,11,オーガポン,
1018,1,ブリジュラス,ごうきんポケモン
1018,9,Archaludon,Alloy Pokémon
1018,11,ブリジュラス,ごうきんポケモン
1019,1,カミツオロチ,りんごオロチポケモン
1019,9,Hydrapple,Apple Hydra Pokémon
1019,11,カミツオロチ,りんごオロチポケモン
1020,1,ウガツホムラ,パラドックスポケモン
1020,9,Gouging Fire,Paradox Pokémon
1020,11,ウガツホムラ,パラドックスポケモン
1021,1,タケルライコ,パラドックスポケモン
1021,9,Raging Bolt,Paradox Pokémon
1021,11,タケルライコ,パラドックスポケモン
1022,1,テツノイワオ,パラドックスポケモン
1022,9,Iron Boulder,Paradox Pokémon
1022,11,テツノイワオ,パラドックスポケモン
1023,1,テツノカシラ,パラドックスポケモン
1023,9,Iron Crown,Paradox Pokémon
1023,11,テツノカシラ,パラドックスポケモン
1024,1,テラパゴス,テラスタルポケモン
1024,9,Terapagos,Tera Pokémon
1024,11,テラパゴス,テラスタルポケモン
1025,1,モモワロウ,しはいポケモン
1025,9,Pecharunt,Subjugation Pokémon
1025,11,モモワロウ,しはいポケモン
