item_id,local_language_id,name
1616,11,★Dra4434
1617,1,★Dra6370
1617,9,★Dra6370
1617,11,★Dra6370
1618,1,★Dra7462
1618,9,★Dra7462
1618,11,★Dra7462
1619,1,★Dra6396
1619,9,★Dra6396
1619,11,★Dra6396
1620,1,★Dra6132
1620,9,★Dra6132
1620,11,★Dra6132
1621,1,★Dra6636
1621,9,★Dra6636
1621,11,★Dra6636
1622,1,★CVn4915
1622,9,★CVn4915
1622,11,★CVn4915
1623,1,★CVn4785
1623,9,★CVn4785
1623,11,★CVn4785
1624,1,★CVn4846
1624,9,★CVn4846
1624,11,★CVn4846
1625,1,★Aql7595
1625,9,★Aql7595
1625,11,★Aql7595
1626,1,★Aql7557
1626,9,★Aql7557
1626,11,★Aql7557
1627,1,★Aql7525
1627,9,★Aql7525
1627,11,★Aql7525
1628,1,★Aql7602
1628,9,★Aql7602
1628,11,★Aql7602
1629,1,★Aql7235
1629,9,★Aql7235
1629,11,★Aql7235
1630,1,ダイミツ
1630,9,Max Honey
1630,11,ダイミツ
1631,1,ダイキノコ
1631,9,Max Mushrooms
1631,11,ダイキノコ
1632,1,ガラナツのえだ
1632,9,Galarica Twig
1632,11,ガラナツのえだ
1633,1,ガラナツブレス
1633,9,Galarica Cuff
1633,11,ガラナツブレス
1634,1,おしゃれカード
1634,9,Style Card
1634,11,おしゃれカード
1635,1,ヨロイパス
1635,9,Armor Pass
1635,11,ヨロイパス
1636,1,ロトムじてんしゃ
1636,9,Rotom Bike
1636,11,ロトムじてんしゃ
1637,1,ロトムじてんしゃ
1637,9,Rotom Bike
1637,11,ロトムじてんしゃ
1638,1,けいけんおまもり
1638,9,Exp. Charm
1638,11,けいけんおまもり
1639,1,ヨロイこうせき
1639,9,Armorite Ore
1639,11,ヨロイこうせき
1640,1,あかしのおまもり
1640,9,Mark Charm
1640,11,あかしのおまもり
1641,1,キズナのタヅナ
1641,9,Reins of Unity
1641,11,キズナのタヅナ
1642,1,キズナのタヅナ
1642,9,Reins of Unity
1642,11,キズナのタヅナ
1643,1,ガラナツリース
1643,9,Galarica Wreath
1643,11,ガラナツリース
1644,1,でんせつのメモ１
1644,9,Legendary Clue 1
1644,11,でんせつのメモ１
1645,1,でんせつのメモ２
1645,9,Legendary Clue 2
1645,11,でんせつのメモ２
1646,1,でんせつのメモ３
1646,9,Legendary Clue 3
1646,11,でんせつのメモ３
1647,1,でんせつのメモ？
1647,9,Legendary Clue?
1647,11,でんせつのメモ？
1648,1,カンムリパス
1648,9,Crown Pass
1648,11,カンムリパス
1649,1,きぼりのかんむり
1649,9,Wooden Crown
1649,11,きぼりのかんむり
1650,1,かがやくはなびら
1650,9,Radiant Petal
1650,11,かがやくはなびら
1651,1,しろいたてがみ
1651,9,White Mane Hair
1651,11,しろいたてがみ
1652,1,くろいたてがみ
1652,9,Black Mane Hair
1652,11,くろいたてがみ
1653,1,つめたいにんじん
1653,9,Iceroot Carrot
1653,11,つめたいにんじん
1654,1,くろいにんじん
1654,9,Shaderoot Carrot
1654,11,くろいにんじん
1655,1,マックスこうせき
1655,9,Dynite Ore
1655,11,マックスこうせき
1656,1,にんじんのタネ
1656,9,Carrot Seeds
1656,11,にんじんのタネ
1657,1,とくせいパッチ
1657,9,Ability Patch
1657,11,とくせいパッチ
1658,1,キズナのタヅナ
1658,9,Reins of Unity
1658,11,キズナのタヅナ
1659,1,だいこんごうだま
1659,9,Adamant Crystal
1659,11,だいこんごうだま
1660,1,だいしらたま
1660,9,Lustrous Globe
1660,11,だいしらたま
1661,1,だいはっきんだま
1661,9,Griseous Core
1661,11,だいはっきんだま
1662,1,まっさらプレート
1662,9,Blank Plate
1662,11,まっさらプレート
1663,1,ストレンジボール
1663,9,Strange Ball
1663,11,ストレンジボール
1664,1,レジェンドプレート
1664,9,Legend Plate
1664,11,レジェンドプレート
1665,1,スマホロトム
1665,9,Rotom Phone
1665,11,スマホロトム
1666,1,サンドウィッチ
1666,9,Sandwich
1666,11,サンドウィッチ
1667,1,コライドンのボール
1667,9,Koraidon’s Poké Ball
1667,11,コライドンのボール
1668,1,ミライドンのボール
1668,9,Miraidon’s Poké Ball
1668,11,ミライドンのボール
1669,1,テラスタルオーブ
1669,9,Tera Orb
1669,11,テラスタルオーブ
1670,1,スカーレットブック
1670,9,Scarlet Book
1670,11,スカーレットブック
1671,1,バイオレットブック
1671,9,Violet Book
1671,11,バイオレットブック
1672,1,ハイダイのサイフ
1672,9,Kofu’s Wallet
1672,11,ハイダイのサイフ
1673,1,ちいさなタケノコ
1673,9,Tiny Bamboo Shoot
1673,11,ちいさなタケノコ
1674,1,おおきなタケノコ
1674,9,Big Bamboo Shoot
1674,11,おおきなタケノコ
1675,1,あくのかけじく
1675,9,Scroll of Darkness
1675,11,あくのかけじく
1676,1,みずのかけじく
1676,9,Scroll of Waters
1676,11,みずのかけじく
1677,1,ノロイノヨロイ
1677,9,Malicious Armor
1677,11,ノロイノヨロイ
1678,1,テラピースノーマル
1678,9,Normal Tera Shard
1678,11,テラピースノーマル
1679,1,テラピースほのお
1679,9,Fire Tera Shard
1679,11,テラピースほのお
1680,1,テラピースみず
1680,9,Water Tera Shard
1680,11,テラピースみず
1681,1,テラピースでんき
1681,9,Electric Tera Shard
1681,11,テラピースでんき
1682,1,テラピースくさ
1682,9,Grass Tera Shard
1682,11,テラピースくさ
1683,1,テラピースこおり
1683,9,Ice Tera Shard
1683,11,テラピースこおり
1684,1,テラピースかくとう
1684,9,Fighting Tera Shard
1684,11,テラピースかくとう
1685,1,テラピースどく
1685,9,Poison Tera Shard
1685,11,テラピースどく
1686,1,テラピースじめん
1686,9,Ground Tera Shard
1686,11,テラピースじめん
1687,1,テラピースひこう
1687,9,Flying Tera Shard
1687,11,テラピースひこう
1688,1,テラピースエスパー
1688,9,Psychic Tera Shard
1688,11,テラピースエスパー
1689,1,テラピースむし
1689,9,Bug Tera Shard
1689,11,テラピースむし
1690,1,テラピースいわ
1690,9,Rock Tera Shard
1690,11,テラピースいわ
1691,1,テラピースゴースト
1691,9,Ghost Tera Shard
1691,11,テラピースゴースト
1692,1,テラピースドラゴン
1692,9,Dragon Tera Shard
1692,11,テラピースドラゴン
1693,1,テラピースあく
1693,9,Dark Tera Shard
1693,11,テラピースあく
1694,1,テラピースはがね
1694,9,Steel Tera Shard
1694,11,テラピースはがね
1695,1,テラピースフェアリー
1695,9,Fairy Tera Shard
1695,11,テラピースフェアリー
1696,1,ブーストエナジー
1696,9,Booster Energy
1696,11,ブーストエナジー
1697,1,とくせいガード
1697,9,Ability Shield
1697,11,とくせいガード
1698,1,クリアチャーム
1698,9,Clear Amulet
1698,11,クリアチャーム
1699,1,ものまねハーブ
1699,9,Mirror Herb
1699,11,ものまねハーブ
1700,1,パンチグローブ
1700,9,Punching Glove
1700,11,パンチグローブ
1701,1,おんみつマント
1701,9,Covert Cloak
1701,11,おんみつマント
1702,1,いかさまダイス
1702,9,Loaded Dice
1702,11,いかさまダイス
1703,1,バケット
1703,9,Baguette
1703,11,バケット
1704,1,マヨネーズ
1704,9,Mayonnaise
1704,11,マヨネーズ
1705,1,ケチャップ
1705,9,Ketchup
1705,11,ケチャップ
1706,1,マスタード
1706,9,Mustard
1706,11,マスタード
1707,1,バター
1707,9,Butter
1707,11,バター
1708,1,ピーナッツバター
1708,9,Peanut Butter
1708,11,ピーナッツバター
1709,1,チリソース
1709,9,Chili Sauce
1709,11,チリソース
1710,1,ソルト
1710,9,Salt
1710,11,ソルト
1711,1,ペッパー
1711,9,Pepper
1711,11,ペッパー
1712,1,ヨーグルト
1712,9,Yogurt
1712,11,ヨーグルト
1713,1,ホイップクリーム
1713,9,Whipped Cream
1713,11,ホイップクリーム
1714,1,クリームチーズ
1714,9,Cream Cheese
1714,11,クリームチーズ
1715,1,ベリージャム
1715,9,Jam
1715,11,ベリージャム
1716,1,マーマレード
1716,9,Marmalade
1716,11,マーマレード
1717,1,オリーブオイル
1717,9,Olive Oil
1717,11,オリーブオイル
1718,1,ビネガー
1718,9,Vinegar
1718,11,ビネガー
1719,1,ひでん：あまスパイス
1719,9,Sweet Herba Mystica
1719,11,ひでん：あまスパイス
1720,1,ひでん：しおスパイス
1720,9,Salty Herba Mystica
1720,11,ひでん：しおスパイス
1721,1,ひでん：すぱスパイス
1721,9,Sour Herba Mystica
1721,11,ひでん：すぱスパイス
1722,1,ひでん：にがスパイス
1722,9,Bitter Herba Mystica
1722,11,ひでん：にがスパイス
1723,1,ひでん：からスパイス
1723,9,Spicy Herba Mystica
1723,11,ひでん：からスパイス
1724,1,レタス
1724,9,Lettuce
1724,11,レタス
1725,1,トマトスライス
1725,9,Tomato
1725,11,トマトスライス
1726,1,カットミニトマト
1726,9,Cherry Tomatoes
1726,11,カットミニトマト
1727,1,キュウリスライス
1727,9,Cucumber
1727,11,キュウリスライス
1728,1,ピクルススライス
1728,9,Pickle
1728,11,ピクルススライス
1729,1,たまねぎスライス
1729,9,Onion
1729,11,たまねぎスライス
1730,1,アーリーレッド
1730,9,Red Onion
1730,11,アーリーレッド
1731,1,ピーマンスライス
1731,9,Green Bell Pepper
1731,11,ピーマンスライス
1732,1,あかパプリカスライス
1732,9,Red Bell Pepper
1732,11,あかパプリカスライス
1733,1,きパプリカスライス
1733,9,Yellow Bell Pepper
1733,11,きパプリカスライス
1734,1,アボカド
1734,9,Avocado
1734,11,アボカド
1735,1,やきベーコン
1735,9,Bacon
1735,11,やきベーコン
1736,1,ハムスライス
1736,9,Ham
1736,11,ハムスライス
1737,1,なまハム
1737,9,Prosciutto
1737,11,なまハム
1738,1,やきチョリソー
1738,9,Chorizo
1738,11,やきチョリソー
1739,1,ハーブソーセージ
1739,9,Herbed Sausage
1739,11,ハーブソーセージ
1740,1,ハンバーグ
1740,9,Hamburger
1740,11,ハンバーグ
1741,1,ガケガニスティック
1741,9,Klawf Stick
1741,11,ガケガニスティック
1742,1,スモークきりみ
1742,9,Smoked Fillet
1742,11,スモークきりみ
1743,1,きりみフライ
1743,9,Fried Fillet
1743,11,きりみフライ
1744,1,スライスエッグ
1744,9,Egg
1744,11,スライスエッグ
1745,1,トルティージャ
1745,9,Potato Tortilla
1745,11,トルティージャ
1746,1,トーフ
1746,9,Tofu
1746,11,トーフ
1747,1,ライス
1747,9,Rice
1747,11,ライス
1748,1,ヌードル
1748,9,Noodles
1748,11,ヌードル
1749,1,ポテトサラダ
1749,9,Potato Salad
1749,11,ポテトサラダ
1750,1,スライスチーズ
1750,9,Cheese
1750,11,スライスチーズ
1751,1,バナナスライス
1751,9,Banana
1751,11,バナナスライス
1752,1,いちごスライス
1752,9,Strawberry
1752,11,いちごスライス
1753,1,わぎりリンゴ
1753,9,Apple
1753,11,わぎりリンゴ
1754,1,わぎりキウイ
1754,9,Kiwi
1754,11,わぎりキウイ
1755,1,カットパイン
1755,9,Pineapple
1755,11,カットパイン
1756,1,バラペーニョ
1756,9,Jalapeño
1756,11,バラペーニョ
1757,1,ホースラディッシュ
1757,9,Horseradish
1757,11,ホースラディッシュ
1758,1,カレーパウダー
1758,9,Curry Powder
1758,11,カレーパウダー
1759,1,ワサビソース
1759,9,Wasabi
1759,11,ワサビソース
1760,1,クレソン
1760,9,Watercress
1760,11,クレソン
1761,1,バジル
1761,9,Basil
1761,11,バジル
1762,1,コンパンのキバ
1762,9,Venonat Fang
1762,11,コンパンのキバ
1763,1,ディグダのつち
1763,9,Diglett Dirt
1763,11,ディグダのつち
1764,1,ニャースのけ
1764,9,Meowth Fur
1764,11,ニャースのけ
1765,1,コダックのうもう
1765,9,Psyduck Down
1765,11,コダックのうもう
1766,1,マンキーのけ
1766,9,Mankey Fur
1766,11,マンキーのけ
1767,1,ガーディのけ
1767,9,Growlithe Fur
1767,11,ガーディのけ
1768,1,ヤドンのツメ
1768,9,Slowpoke Claw
1768,11,ヤドンのツメ
1769,1,コイルのねじ
1769,9,Magnemite Screw
1769,11,コイルのねじ
1770,1,ベトベターのどくそ
1770,9,Grimer Toxin
1770,11,ベトベターのどくそ
1771,1,シェルダーのしんじゅ
1771,9,Shellder Pearl
1771,11,シェルダーのしんじゅ
1772,1,ゴースのガス
1772,9,Gastly Gas
1772,11,ゴースのガス
1773,1,スリープのけ
1773,9,Drowzee Fur
1773,11,スリープのけ
1774,1,ビリリダマのでんき
1774,9,Voltorb Sparks
1774,11,ビリリダマのでんき
1775,1,ストライクのツメ
1775,9,Scyther Claw
1775,11,ストライクのツメ
1776,1,ケンタロスのけ
1776,9,Tauros Hair
1776,11,ケンタロスのけ
1777,1,コイキングのウロコ
1777,9,Magikarp Scales
1777,11,コイキングのウロコ
1778,1,メタモンのべたべた
1778,9,Ditto Goo
1778,11,メタモンのべたべた
1779,1,イーブイのけ
1779,9,Eevee Fur
1779,11,イーブイのけ
1780,1,ミニリュウのウロコ
1780,9,Dratini Scales
1780,11,ミニリュウのウロコ
1781,1,ピチューのけ
1781,9,Pichu Fur
1781,11,ピチューのけ
1782,1,ププリンのけ
1782,9,Igglybuff Fluff
1782,11,ププリンのけ
1783,1,メリープのけだま
1783,9,Mareep Wool
1783,11,メリープのけだま
1784,1,ハネッコのはっぱ
1784,9,Hoppip Leaf
1784,11,ハネッコのはっぱ
1785,1,ヒマナッツのはっぱ
1785,9,Sunkern Leaf
1785,11,ヒマナッツのはっぱ
1786,1,ヤミカラスのおたから
1786,9,Murkrow Bauble
1786,11,ヤミカラスのおたから
1787,1,ムウマのなみだ
1787,9,Misdreavus Tears
1787,11,ムウマのなみだ
1788,1,キリンリキのけ
1788,9,Girafarig Fur
1788,11,キリンリキのけ
1789,1,クヌギダマのから
1789,9,Pineco Husk
1789,11,クヌギダマのから
1790,1,ノコッチのウロコ
1790,9,Dunsparce Scales
1790,11,ノコッチのウロコ
1791,1,ハリーセンのトゲ
1791,9,Qwilfish Spines
1791,11,ハリーセンのトゲ
1792,1,ヘラクロスのツメ
1792,9,Heracross Claw
1792,11,ヘラクロスのツメ
1793,1,ニューラのツメ
1793,9,Sneasel Claw
1793,11,ニューラのツメ
1794,1,ヒメグマのツメ
1794,9,Teddiursa Claw
1794,11,ヒメグマのツメ
1795,1,デリバードのにもつ
1795,9,Delibird Parcel
1795,11,デリバードのにもつ
1796,1,デルビルのキバ
1796,9,Houndour Fang
1796,11,デルビルのキバ
1797,1,ゴマゾウのツメ
1797,9,Phanpy Nail
1797,11,ゴマゾウのツメ
1798,1,オドシシのけ
1798,9,Stantler Hair
1798,11,オドシシのけ
1799,1,ヨーギラスのツメ
1799,9,Larvitar Claw
1799,11,ヨーギラスのツメ
1800,1,キャモメのはね
1800,9,Wingull Feather
1800,11,キャモメのはね
1801,1,ラルトスのおとしもの
1801,9,Ralts Dust
1801,11,ラルトスのおとしもの
1802,1,アメタマのミツ
1802,9,Surskit Syrup
1802,11,アメタマのミツ
1803,1,キノココのほうし
1803,9,Shroomish Spores
1803,11,キノココのほうし
1804,1,ナマケロのけ
1804,9,Slakoth Fur
1804,11,ナマケロのけ
1805,1,マクノシタのあせ
1805,9,Makuhita Sweat
1805,11,マクノシタのあせ
1806,1,ルリリのけ
1806,9,Azurill Fur
1806,11,ルリリのけ
1807,1,ヤミラミのほうせき
1807,9,Sableye Gem
1807,11,ヤミラミのほうせき
1808,1,アサナンのあせ
1808,9,Meditite Sweat
1808,11,アサナンのあせ
1809,1,ゴクリンのねんえき
1809,9,Gulpin Mucus
1809,11,ゴクリンのねんえき
1810,1,ドンメルのようがん
1810,9,Numel Lava
1810,11,ドンメルのようがん
1811,1,コータスのせきたん
1811,9,Torkoal Coal
1811,11,コータスのせきたん
1812,1,バネブーのしんじゅ
1812,9,Spoink Pearl
1812,11,バネブーのしんじゅ
1813,1,サボネアのトゲ
1813,9,Cacnea Needle
1813,11,サボネアのトゲ
1814,1,チルットのはね
1814,9,Swablu Fluff
1814,11,チルットのはね
1815,1,ザングースのツメ
1815,9,Zangoose Claw
1815,11,ザングースのツメ
1816,1,ハブネークのキバ
1816,9,Seviper Fang
1816,11,ハブネークのキバ
1817,1,ドジョッチのねんえき
1817,9,Barboach Slime
1817,11,ドジョッチのねんえき
1818,1,カゲボウズのきれはし
1818,9,Shuppet Scrap
1818,11,カゲボウズのきれはし
1819,1,トロピウスのはっぱ
1819,9,Tropius Leaf
1819,11,トロピウスのはっぱ
1820,1,ユキワラシのけ
1820,9,Snorunt Fur
1820,11,ユキワラシのけ
1821,1,ラブカスのウロコ
1821,9,Luvdisc Scales
1821,11,ラブカスのウロコ
1822,1,タツベイのウロコ
1822,9,Bagon Scales
1822,11,タツベイのウロコ
1823,1,ムックルのはね
1823,9,Starly Feather
1823,11,ムックルのはね
1824,1,コロボーシのぬけがら
1824,9,Kricketot Shell
1824,11,コロボーシのぬけがら
1825,1,コリンクのキバ
1825,9,Shinx Fang
1825,11,コリンクのキバ
1826,1,ミツハニーのミツ
1826,9,Combee Honey
1826,11,ミツハニーのミツ
1827,1,パチリスのけ
1827,9,Pachirisu Fur
1827,11,パチリスのけ
1828,1,ブイゼルのけ
1828,9,Buizel Fur
1828,11,ブイゼルのけ
1829,1,カラナクシのねんえき
1829,9,Shellos Mucus
1829,11,カラナクシのねんえき
1830,1,フワンテのガス
1830,9,Drifloon Gas
1830,11,フワンテのガス
1831,1,スカンプーのけ
1831,9,Stunky Fur
1831,11,スカンプーのけ
1832,1,ドーミラーのかけら
1832,9,Bronzor Fragment
1832,11,ドーミラーのかけら
1833,1,ウソハチのなみだ
1833,9,Bonsly Tears
1833,11,ウソハチのなみだ
1834,1,ピンプクのおとしもの
1834,9,Happiny Dust
1834,11,ピンプクのおとしもの
1835,1,ミカルゲのかけら
1835,9,Spiritomb Fragment
1835,11,ミカルゲのかけら
1836,1,フカマルのウロコ
1836,9,Gible Scales
1836,11,フカマルのウロコ
1837,1,リオルのけ
1837,9,Riolu Fur
1837,11,リオルのけ
1838,1,ヒポポタスのすな
1838,9,Hippopotas Sand
1838,11,ヒポポタスのすな
1839,1,グレッグルのどくそ
1839,9,Croagunk Poison
1839,11,グレッグルのどくそ
1840,1,ケイコウオのウロコ
1840,9,Finneon Scales
1840,11,ケイコウオのウロコ
1841,1,ユキカブリのみ
1841,9,Snover Berries
1841,11,ユキカブリのみ
1842,1,ロトムのでんき
1842,9,Rotom Sparks
1842,11,ロトムのでんき
1843,1,チュリネのはっぱ
1843,9,Petilil Leaf
1843,11,チュリネのはっぱ
1844,1,バスラオのキバ
1844,9,Basculin Fang
1844,11,バスラオのキバ
1845,1,メグロコのツメ
1845,9,Sandile Claw
1845,11,メグロコのツメ
1846,1,ゾロアのけ
1846,9,Zorua Fur
1846,11,ゾロアのけ
1847,1,ゴチムのまつげ
1847,9,Gothita Eyelash
1847,11,ゴチムのまつげ
1848,1,シキジカのけ
1848,9,Deerling Hair
1848,11,シキジカのけ
1849,1,タマゲタケのほうし
1849,9,Foongus Spores
1849,11,タマゲタケのほうし
1850,1,ママンボウのねんえき
1850,9,Alomomola Mucus
1850,11,ママンボウのねんえき
1851,1,シビシラスのねんえき
1851,9,Tynamo Slime
1851,11,シビシラスのねんえき
1852,1,キバゴのウロコ
1852,9,Axew Scales
1852,11,キバゴのウロコ
1853,1,クマシュンのけ
1853,9,Cubchoo Fur
1853,11,クマシュンのけ
1854,1,フリージオのこおり
1854,9,Cryogonal Ice
1854,11,フリージオのこおり
1855,1,コマタナのやいば
1855,9,Pawniard Blade
1855,11,コマタナのやいば
1856,1,ワシボンのはね
1856,9,Rufflet Feather
1856,11,ワシボンのはね
1857,1,モノズのウロコ
1857,9,Deino Scales
1857,11,モノズのウロコ
1858,1,メラルバのけ
1858,9,Larvesta Fuzz
1858,11,メラルバのけ
1859,1,ヤヤコマのはね
1859,9,Fletchling Feather
1859,11,ヤヤコマのはね
1860,1,コフキムシのこな
1860,9,Scatterbug Powder
1860,11,コフキムシのこな
1861,1,シシコのたてがみ
1861,9,Litleo Tuft
1861,11,シシコのたてがみ
1862,1,フラベベのかふん
1862,9,Flabébé Pollen
1862,11,フラベベのかふん
1863,1,メェークルのはっぱ
1863,9,Skiddo Leaf
1863,11,メェークルのはっぱ
1864,1,クズモーのもくず
1864,9,Skrelp Kelp
1864,11,クズモーのもくず
1865,1,ウデッポウのハサミ
1865,9,Clauncher Claw
1865,11,ウデッポウのハサミ
1866,1,ルチャブルのうもう
1866,9,Hawlucha Down
1866,11,ルチャブルのうもう
1867,1,デデンネのけ
1867,9,Dedenne Fur
1867,11,デデンネのけ
1868,1,ヌメラのねんえき
1868,9,Goomy Goo
1868,11,ヌメラのねんえき
1869,1,クレッフィのかぎ
1869,9,Klefki Key
1869,11,クレッフィのかぎ
1870,1,カチコールのこおり
1870,9,Bergmite Ice
1870,11,カチコールのこおり
1871,1,オンバットのけ
1871,9,Noibat Fur
1871,11,オンバットのけ
1872,1,ヤングースのけ
1872,9,Yungoos Fur
1872,11,ヤングースのけ
1873,1,マケンカニのから
1873,9,Crabrawler Shell
1873,11,マケンカニのから
1874,1,オドリドリのはね
1874,9,Oricorio Feather
1874,11,オドリドリのはね
1875,1,イワンコのいわ
1875,9,Rockruff Rock
1875,11,イワンコのいわ
1876,1,ヒドイデのトゲ
1876,9,Mareanie Spike
1876,11,ヒドイデのトゲ
1877,1,ドロバンコのどろ
1877,9,Mudbray Mud
1877,11,ドロバンコのどろ
1878,1,カリキリのはっぱ
1878,9,Fomantis Leaf
1878,11,カリキリのはっぱ
1879,1,ヤトウモリのガス
1879,9,Salandit Gas
1879,11,ヤトウモリのガス
1880,1,アマカジのあせ
1880,9,Bounsweet Sweat
1880,11,アマカジのあせ
1881,1,ヤレユータンのけ
1881,9,Oranguru Fur
1881,11,ヤレユータンのけ
1882,1,ナゲツケサルのけ
1882,9,Passimian Fur
1882,11,ナゲツケサルのけ
1883,1,スナバァのすな
1883,9,Sandygast Sand
1883,11,スナバァのすな
1884,1,ネッコアラのツメ
1884,9,Komala Claw
1884,11,ネッコアラのツメ
1885,1,ミミッキュのきれはし
1885,9,Mimikyu Scrap
1885,11,ミミッキュのきれはし
1886,1,ハギギシリのは
1886,9,Bruxish Tooth
1886,11,ハギギシリのは
1887,1,カムカメのツメ
1887,9,Chewtle Claw
1887,11,カムカメのツメ
1888,1,ホシガリスのけ
1888,9,Skwovet Fur
1888,11,ホシガリスのけ
1889,1,サシカマスのウロコ
1889,9,Arrokuda Scales
1889,11,サシカマスのウロコ
1890,1,ココガラのはね
1890,9,Rookidee Feather
1890,11,ココガラのはね
1891,1,エレズンのでんき
1891,9,Toxel Sparks
1891,11,エレズンのでんき
1892,1,タイレーツのあせ
1892,9,Falinks Sweat
1892,11,タイレーツのあせ
1893,1,ゾウドウのさび
1893,9,Cufant Tarnish
1893,11,ゾウドウのさび
1894,1,タンドンのせきたん
1894,9,Rolycoly Coal
1894,11,タンドンのせきたん
1895,1,スナヘビのすな
1895,9,Silicobra Sand
1895,11,スナヘビのすな
1896,1,イエッサンのけ
1896,9,Indeedee Fur
1896,11,イエッサンのけ
1897,1,バチンウニのはり
1897,9,Pincurchin Spines
1897,11,バチンウニのはり
1898,1,ユキハミのいと
1898,9,Snom Thread
1898,11,ユキハミのいと
1899,1,ベロバーのけ
1899,9,Impidimp Hair
1899,11,ベロバーのけ
1900,1,カジッチュのかじゅう
1900,9,Applin Juice
1900,11,カジッチュのかじゅう
1901,1,ヤバチャのかけら
1901,9,Sinistea Chip
1901,11,ヤバチャのかけら
1902,1,ミブリムのおとしもの
1902,9,Hatenna Dust
1902,11,ミブリムのおとしもの
1903,1,イシヘンジンのいわ
1903,9,Stonjourner Stone
1903,11,イシヘンジンのいわ
1904,1,コオリッポのうもう
1904,9,Eiscue Down
1904,11,コオリッポのうもう
1905,1,ドラメシヤのこな
1905,9,Dreepy Powder
1905,11,ドラメシヤのこな
1906,1,グルトンのけ
1906,9,Lechonk Hair
1906,11,グルトンのけ
1907,1,タマンチュラのいと
1907,9,Tarountula Thread
1907,11,タマンチュラのいと
1908,1,マメバッタのツメ
1908,9,Nymble Claw
1908,11,マメバッタのツメ
1909,1,シガロコのどろ
1909,9,Rellor Mud
1909,11,シガロコのどろ
1910,1,ボチのろう
1910,9,Greavard Wax
1910,11,ボチのろう
1911,1,ヒラヒナのうもう
1911,9,Flittle Down
1911,11,ヒラヒナのうもう
1912,1,ウミディグダのすな
1912,9,Wiglett Sand
1912,11,ウミディグダのすな
1913,1,ヘイラッシャのヒゲ
1913,9,Dondozo Whisker
1913,11,ヘイラッシャのヒゲ
1914,1,ミガルーサのきりみ
1914,9,Veluza Fillet
1914,11,ミガルーサのきりみ
1915,1,ナミイルカのねんえき
1915,9,Finizen Mucus
1915,11,ナミイルカのねんえき
1916,1,ミニーブのオイル
1916,9,Smoliv Oil
1916,11,ミニーブのオイル
1917,1,カプサイジのたね
1917,9,Capsakid Seed
1917,11,カプサイジのたね
1918,1,ズピカのねんえき
1918,9,Tadbulb Mucus
1918,11,ズピカのねんえき
1919,1,ブロロンのガス
1919,9,Varoom Fume
1919,11,ブロロンのガス
1920,1,ミミズズのさび
1920,9,Orthworm Tarnish
1920,11,ミミズズのさび
1921,1,ワッカネズミのけ
1921,9,Tandemaus Fur
1921,11,ワッカネズミのけ
1922,1,アルクジラのあぶら
1922,9,Cetoddle Grease
1922,11,アルクジラのあぶら
1923,1,セビエのウロコ
1923,9,Frigibax Scales
1923,11,セビエのウロコ
1924,1,シャリタツのウロコ
1924,9,Tatsugiri Scales
1924,11,シャリタツのウロコ
1925,1,モトトカゲのウロコ
1925,9,Cyclizar Scales
1925,11,モトトカゲのウロコ
1926,1,パモのけ
1926,9,Pawmi Fur
1926,11,パモのけ
1927,1,カイデンのはね
1927,9,Wattrel Feather
1927,11,カイデンのはね
1928,1,オトシドリのはね
1928,9,Bombirdier Feather
1928,11,オトシドリのはね
1929,1,イキリンコのはね
1929,9,Squawkabilly Feather
1929,11,イキリンコのはね
1930,1,カラミンゴのうもう
1930,9,Flamigo Down
1930,11,カラミンゴのうもう
1931,1,ガケガニのハサミ
1931,9,Klawf Claw
1931,11,ガケガニのハサミ
1932,1,コジオのしお
1932,9,Nacli Salt
1932,11,コジオのしお
1933,1,キラーメのけっしょう
1933,9,Glimmet Crystal
1933,11,キラーメのけっしょう
1934,1,シルシュルーのインク
1934,9,Shroodle Ink
1934,11,シルシュルーのインク
1935,1,パピモッチのけ
1935,9,Fidough Fur
1935,11,パピモッチのけ
1936,1,オラチフのキバ
1936,9,Maschiff Fang
1936,11,オラチフのキバ
1937,1,アノクサのえだ
1937,9,Bramblin Twig
1937,11,アノクサのえだ
1938,1,コレクレーのコイン
1938,9,Gimmighoul Coin
1938,11,コレクレーのコイン
1939,1,カヌチャンのけ
1939,9,Tinkatink Hair
1939,11,カヌチャンのけ
1940,1,カルボウのすす
1940,9,Charcadet Soot
1940,11,カルボウのすす
1941,1,ノノクラゲのヒラヒラ
1941,9,Toedscool Flaps
1941,11,ノノクラゲのヒラヒラ
1942,1,ウパーのねんえき
1942,9,Wooper Slime
1942,11,ウパーのねんえき
1944,1,わざマシン１０１
1944,9,TM101
1944,11,わざマシン１０１
1945,1,わざマシン１０２
1945,9,TM102
1945,11,わざマシン１０２
1946,1,わざマシン１０３
1946,9,TM103
1946,11,わざマシン１０３
1947,1,わざマシン１０４
1947,9,TM104
1947,11,わざマシン１０４
1948,1,わざマシン１０５
1948,9,TM105
1948,11,わざマシン１０５
1949,1,わざマシン１０６
1949,9,TM106
1949,11,わざマシン１０６
1950,1,わざマシン１０７
1950,9,TM107
1950,11,わざマシン１０７
1951,1,わざマシン１０８
1951,9,TM108
1951,11,わざマシン１０８
1952,1,わざマシン１０９
1952,9,TM109
1952,11,わざマシン１０９
1953,1,わざマシン１１０
1953,9,TM110
1953,11,わざマシン１１０
1954,1,わざマシン１１１
